prot_IDs	usage
prot_Q88PK3_exchange	0.276391549434881
prot_Q88PK6_exchange	0.130747552097007
prot_Q88PK7_exchange	0
prot_Q88PK8_exchange	0.308548142282143
prot_Q88PL0_exchange	0
prot_Q88PL2_exchange	0
prot_Q88PL7_exchange	0
prot_Q88PL8_exchange	0
prot_Q88PM5_exchange	0
prot_Q88PM6_exchange	0
prot_Q88PN2_exchange	1
prot_Q88PN4_exchange	1
prot_Q88PN5_exchange	1
prot_Q88PN6_exchange	1
prot_Q88PN7_exchange	1
prot_Q88PP9_exchange	0
prot_Q88PQ4_exchange	0
prot_Q88PQ5_exchange	0
prot_Q88PR1_exchange	0.642297678847181
prot_Q88PR2_exchange	0
prot_Q88PS1_exchange	0
prot_Q88PS4_exchange	0
prot_Q88PT5_exchange	0
prot_Q88PT6_exchange	0.572244363356939
prot_Q88PU7_exchange	0
prot_Q88PV1_exchange	0
prot_Q88PV2_exchange	0
prot_Q88PV4_exchange	0.11388972204414
prot_Q88PW2_exchange	0
prot_Q88PW3_exchange	0.0076583253951061
prot_Q88PW6_exchange	0.9999
prot_Q88PX6_exchange	0.0407409022699989
prot_Q88Q07_exchange	0.386121662260678
prot_Q88Q11_exchange	0.002769092964947
prot_Q88Q23_exchange	0.0335538603312886
prot_Q88Q27_exchange	0.432000803525719
prot_Q88Q44_exchange	1
prot_Q88Q65_exchange	0.999899734362715
prot_Q88Q70_exchange	0
prot_Q88Q81_exchange	0.00621605647576986
prot_Q88Q83_exchange	0
prot_Q88Q89_exchange	0.0488722093940883
prot_Q88Q92_exchange	0
prot_Q88Q93_exchange	0.00682568105163422
prot_Q88Q97_exchange	0
prot_Q88Q98_exchange	0
prot_Q88QA3_exchange	0
prot_Q88QC7_exchange	0
prot_Q88QC9_exchange	0
prot_Q88QD4_exchange	0.0605868436241329
prot_Q88QD5_exchange	0.307238271654277
prot_Q88QD6_exchange	0.99989999958898
prot_Q88QD9_exchange	0
prot_Q88QE0_exchange	0
prot_Q88QE1_exchange	0
prot_Q88QE2_exchange	0
prot_Q88QE7_exchange	0.247342776476233
prot_Q88QE9_exchange	0
prot_Q88QF1_exchange	0
prot_Q88QF2_exchange	0
prot_Q88QF6_exchange	0
prot_Q88QG6_exchange	0.0956879380151399
prot_Q88QG7_exchange	0.00840910934223716
prot_Q88QH1_exchange	0
prot_Q88QH4_exchange	0.9999
prot_Q88QH6_exchange	0.0184918302530837
prot_Q88QH7_exchange	0.299411764027739
prot_Q88QH8_exchange	0.0484390263901291
prot_Q88QH9_exchange	0
prot_Q88QI2_exchange	0.159121428613997
prot_Q88QJ1_exchange	0.00247954709853061
prot_Q88QJ2_exchange	0
prot_Q88QJ8_exchange	0
prot_Q88QK9_exchange	0
prot_Q88QQ0_exchange	0.214247400922203
prot_Q88QQ1_exchange	0
prot_Q88QQ2_exchange	0
prot_Q88QQ4_exchange	0
prot_Q88QQ6_exchange	1
prot_Q88QR1_exchange	0
prot_Q88QR6_exchange	0.130446324274659
prot_Q88QR7_exchange	0.672178301289236
prot_Q88QR8_exchange	0.0185067995320157
prot_Q88QS1_exchange	0.00387408861067927
prot_Q88QS2_exchange	0
prot_Q88QS3_exchange	0.00574794472629432
prot_Q88QS6_exchange	0
prot_Q88QT5_exchange	0.00480976153704175
prot_Q88QU4_exchange	0.999899999999953
prot_Q88QV2_exchange	0
prot_Q88QV6_exchange	9.53343122170025e-05
prot_Q88QV8_exchange	0.00898168675614257
prot_Q88QW6_exchange	0
prot_Q88QW8_exchange	0.9999
prot_Q88QW9_exchange	0
